idpessoa,cidade,uf,risk_score,confidence,abc,recommended_product,pitch
010001T06O,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001BE2A,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
01000118D9,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001T4RZ,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001BGQZ,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001T7CG,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001BH1Q,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001TBAE,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001TCCU,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TD54,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TFA7,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001TGDP,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001THH2,"Sorocaba",SP,100.00,90.00,,01000FXF0I,"Produto com alta aceitação entre o público masculino."
010001TJ9K,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010000WDMT,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TM0I,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001TO3F,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001TP47,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TQ58,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TRJZ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TS5Y,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TT6Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TUIX,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TVAQ,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001TWDZ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TX70,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TY77,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001TZ1P,"Sorocaba",SP,100.00,90.00,,01000FXF0I,"Produto com alta aceitação entre o público masculino."
010001U12X,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001U205,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001C39A,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001U7F8,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001U87P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001U9SF,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001UB8A,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001UD4T,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001UE79,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001UHBE,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001UI14,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001UJIW,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001UQ6S,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001US6W,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001UTJM,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001UUOZ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001CF3K,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001UYIC,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001UZMV,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001V03A,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001V287,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001V33A,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001V4K4,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001V51W,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001V72P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001V80E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VC0W,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001VD05,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001VF7O,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001VH02,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001VI49,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VJ0O,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VK24,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VLDI,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VM0P,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001D0JD,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VQ9J,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001VR13,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VS4J,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VT20,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VU3X,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001D4AU,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001VW8L,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001VX41,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001VZ9V,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001W03A,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001W104,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001W33V,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001W687,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001W90D,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001WABZ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001272O,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001WD2I,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001WE5N,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001WG01,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001WKN1,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001WL3R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001DO0E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001289U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001WR1T,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001WS9M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001DS82,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
01000129AF,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001WX4A,"Sorocaba",SP,100.00,90.00,,01000CD901,"Produto com alta aceitação entre o público feminino."
010001WY14,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001WZ2C,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001X0HE,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001HP3C,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001X4R6,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001X7A1,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001X8HX,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XAE5,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100012C1C,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001XDF4,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001XEJO,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001E36I,"Sorocaba",SP,100.00,90.00,,01000E0HFX,"Produto com alta aceitação entre o público feminino."
0100012EJ9,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XHRR,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001XJ3E,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001XKGQ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XNGK,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XO7O,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XP51,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XQ9E,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XR3S,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XS0S,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XTH7,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XU4L,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XV05,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XW8L,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XXHX,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XY4M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001XZ1Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001Y0GT,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001Y2TZ,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010000X427,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001Y746,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001Y81U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001EL4G,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001YA2I,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001EN4X,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001YDBY,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001YEA5,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001YFKI,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001YHUB,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001YI12,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001EQ6Y,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001ER57,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001YMBO,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001ES7C,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100027S0O,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001YT9L,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001ET4Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001YVDG,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001EVKU,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001EW4J,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100012QH9,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001Z44U,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001Z7AF,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001ZBCO,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001ZD6I,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001ZEEH,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001ZGJP,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001ZIEH,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001ZK1J,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001F3P2,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001ZN1Y,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001ZS33,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001F51N,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001ZV0K,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001ZX0N,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001F81S,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010002020M,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010001F9MM,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010002050Y,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001FB1X,"Sorocaba",SP,100.00,90.00,,0100B5RE0X,"Produto com alta aceitação entre o público feminino."
010002070H,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100020A1B,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100020B3M,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100020F6T,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001FE1L,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001FGR0,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001H7RY,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100020L7K,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100020MB4,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100020PAA,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100020SHB,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100020V31,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100020X3S,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001FO17,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010002118M,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
010002131U,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010002141Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010002158M,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001FR48,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
01000218GM,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010002190F,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100021B0J,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100021C5W,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001G126,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100021F8A,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100021I2K,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100021J0K,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100021K06,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100021L2I,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100021M1Z,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100021NCO,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100021PDP,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100021QRO,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001G80R,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100013MI6,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100021V72,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100021XDX,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100013N5W,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100021ZFU,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100014E1R,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010002213I,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
01000222FE,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001GL4S,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100022670,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
01000227I3,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
01000228K0,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001GT0Z,"Sorocaba",SP,100.00,90.00,,0100B5RE0X,"Produto com alta aceitação entre o público masculino."
0100022CBU,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100022E8Q,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010000KV2Z,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Sucesso de vendas na sua região."
0100022KCN,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
0100022L84,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001GX1A,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100022N7T,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100022RC0,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001H1P5,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100022V76,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001H3P5,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100022X14,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
0100022Y5Y,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
0100013X4X,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001H675,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
01000286GD,"Sorocaba",SP,100.00,90.00,,01000FLBGS,"Produto muito procurado por clientes corporativos."
010001HO1L,"Sorocaba",SP,100.00,90.00,,01000KRYJG,"Produto com alta aceitação entre o público masculino."
010001HM0P,"Sorocaba",SP,100.00,90.00,,01000AYE5G,"Produto muito procurado por clientes corporativos."
